"","LAD19CD","threeyears","ccg19cd","LAD19NM","Treatable_mortality_rate","Preventable_mortality_rate","year","Broad_RUC11","one.x","one.y","include","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Managerial_occupation","Professional_occupation","Local_Authority_Expenditure","Claimant_percent","GDHI_per_person","Local_Authority_Spend_per_pop","professional_and_managerial"
"1275","E07000179","X2014.2016","E38000136","South Oxfordshire",59,88.6,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","E07000179","X2015.2017","E38000136","South Oxfordshire",56.7,81.7,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","E07000179","X2016.2018","E38000136","South Oxfordshire",56.6,83.2,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","E07000179","X2017.2019","E38000136","South Oxfordshire",57.9,92,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","E07000180","X2009.2011","E38000136","Vale of White Horse",74.7,105.8,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","E07000180","X2010.2012","E38000136","Vale of White Horse",76.4,106.8,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281","E07000180","X2011.2013","E38000136","Vale of White Horse",75.8,109.6,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","E07000180","X2012.2014","E38000136","Vale of White Horse",68,110.2,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","E07000180","X2013.2015","E38000136","Vale of White Horse",60.3,102.3,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284","E07000180","X2014.2016","E38000136","Vale of White Horse",57.7,95.8,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","E07000180","X2015.2017","E38000136","Vale of White Horse",59.1,91.8,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","E07000180","X2016.2018","E38000136","Vale of White Horse",60.7,93.9,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","E07000180","X2017.2019","E38000136","Vale of White Horse",58.1,95.2,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","E07000181","X2009.2011","E38000136","West Oxfordshire",71.6,116.8,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","E07000181","X2010.2012","E38000136","West Oxfordshire",74.6,113,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1290","E07000181","X2011.2013","E38000136","West Oxfordshire",73.3,105.7,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","E07000181","X2012.2014","E38000136","West Oxfordshire",71.4,94.6,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292","E07000181","X2013.2015","E38000136","West Oxfordshire",65.7,95.9,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","E07000181","X2014.2016","E38000136","West Oxfordshire",63.3,92.3,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","E07000181","X2015.2017","E38000136","West Oxfordshire",63.2,102.6,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295","E07000181","X2016.2018","E38000136","West Oxfordshire",63.6,98,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296","E07000181","X2017.2019","E38000136","West Oxfordshire",61.1,99.6,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","E07000187","X2009.2011","E38000150","Mendip",78,116.6,"2011","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","E07000187","X2010.2012","E38000150","Mendip",71.8,111.2,"2012","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","E07000187","X2011.2013","E38000150","Mendip",67.7,118.7,"2013","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","E07000187","X2012.2014","E38000150","Mendip",67.7,116.6,"2014","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301","E07000187","X2013.2015","E38000150","Mendip",72,123.7,"2015","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","E07000187","X2014.2016","E38000150","Mendip",65.9,115.6,"2016","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","E07000187","X2015.2017","E38000150","Mendip",67.8,117.9,"2017","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1304","E07000187","X2016.2018","E38000150","Mendip",65.7,114.4,"2018","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305","E07000187","X2017.2019","E38000150","Mendip",69.1,111.5,"2019","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306","E07000188","X2009.2011","E38000150","Sedgemoor",82.7,142.2,"2011","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","E07000188","X2010.2012","E38000150","Sedgemoor",75.8,131.4,"2012","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","E07000188","X2011.2013","E38000150","Sedgemoor",71.5,128,"2013","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1309","E07000188","X2012.2014","E38000150","Sedgemoor",70.1,128.4,"2014","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1310","E07000188","X2013.2015","E38000150","Sedgemoor",74.3,123.7,"2015","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","E07000188","X2014.2016","E38000150","Sedgemoor",74.1,124.4,"2016","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312","E07000188","X2015.2017","E38000150","Sedgemoor",73.7,127.1,"2017","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313","E07000188","X2016.2018","E38000150","Sedgemoor",75.9,133.2,"2018","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","E07000188","X2017.2019","E38000150","Sedgemoor",77.7,130.1,"2019","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","E07000189","X2009.2011","E38000150","South Somerset",74.8,124.5,"2011","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","E07000189","X2010.2012","E38000150","South Somerset",69.7,119.5,"2012","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","E07000189","X2011.2013","E38000150","South Somerset",63.9,121.6,"2013","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","E07000189","X2012.2014","E38000150","South Somerset",63.8,119.9,"2014","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","E07000189","X2013.2015","E38000150","South Somerset",70.2,126.8,"2015","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","E07000189","X2014.2016","E38000150","South Somerset",72,123.9,"2016","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","E07000189","X2015.2017","E38000150","South Somerset",75.5,120.1,"2017","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","E07000189","X2016.2018","E38000150","South Somerset",65.7,118,"2018","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","E07000189","X2017.2019","E38000150","South Somerset",66.4,114.3,"2019","Predominantly Rural",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","E07000192","X2009.2011","E38000028","Cannock Chase",85.8,171.8,"2011","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","E07000192","X2010.2012","E38000028","Cannock Chase",86.1,173.6,"2012","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","E07000192","X2011.2013","E38000028","Cannock Chase",86.2,164.2,"2013","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","E07000192","X2012.2014","E38000028","Cannock Chase",90.8,163.7,"2014","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","E07000192","X2013.2015","E38000028","Cannock Chase",83.1,166.7,"2015","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","E07000192","X2014.2016","E38000028","Cannock Chase",87.8,163.3,"2016","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","E07000192","X2015.2017","E38000028","Cannock Chase",92.1,162.9,"2017","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","E07000192","X2016.2018","E38000028","Cannock Chase",91.4,152.5,"2018","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","E07000192","X2017.2019","E38000028","Cannock Chase",84.1,154,"2019","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","E07000194","X2009.2011","E38000028","Lichfield",83.9,130.1,"2011","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","E07000194","X2009.2011","E38000153","Lichfield",83.9,130.1,"2011","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","E07000194","X2010.2012","E38000028","Lichfield",89,123.2,"2012","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","E07000194","X2010.2012","E38000153","Lichfield",89,123.2,"2012","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","E07000194","X2011.2013","E38000028","Lichfield",80.9,126.9,"2013","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","E07000194","X2011.2013","E38000153","Lichfield",80.9,126.9,"2013","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","E07000194","X2012.2014","E38000153","Lichfield",80.7,125.1,"2014","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","E07000194","X2012.2014","E38000028","Lichfield",80.7,125.1,"2014","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","E07000194","X2013.2015","E38000153","Lichfield",76.4,125.2,"2015","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","E07000194","X2013.2015","E38000028","Lichfield",76.4,125.2,"2015","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","E07000194","X2014.2016","E38000028","Lichfield",78.7,114,"2016","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","E07000194","X2014.2016","E38000153","Lichfield",78.7,114,"2016","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","E07000194","X2015.2017","E38000153","Lichfield",79.3,114.9,"2017","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346","E07000194","X2015.2017","E38000028","Lichfield",79.3,114.9,"2017","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347","E07000194","X2016.2018","E38000153","Lichfield",82.6,115,"2018","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348","E07000194","X2016.2018","E38000028","Lichfield",82.6,115,"2018","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349","E07000194","X2017.2019","E38000153","Lichfield",76.3,121.1,"2019","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350","E07000194","X2017.2019","E38000028","Lichfield",76.3,121.1,"2019","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351","E07000196","X2009.2011","E38000028","South Staffordshire",78.7,124.6,"2011","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352","E07000196","X2009.2011","E38000153","South Staffordshire",78.7,124.6,"2011","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","E07000196","X2010.2012","E38000028","South Staffordshire",72.9,128.1,"2012","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354","E07000196","X2010.2012","E38000153","South Staffordshire",72.9,128.1,"2012","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","E07000196","X2011.2013","E38000028","South Staffordshire",70.7,125.7,"2013","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","E07000196","X2011.2013","E38000153","South Staffordshire",70.7,125.7,"2013","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","E07000196","X2012.2014","E38000153","South Staffordshire",72.1,123.1,"2014","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","E07000196","X2012.2014","E38000028","South Staffordshire",72.1,123.1,"2014","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","E07000196","X2013.2015","E38000028","South Staffordshire",68.1,116.7,"2015","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","E07000196","X2013.2015","E38000153","South Staffordshire",68.1,116.7,"2015","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","E07000196","X2014.2016","E38000028","South Staffordshire",69.2,114.3,"2016","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","E07000196","X2014.2016","E38000153","South Staffordshire",69.2,114.3,"2016","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","E07000196","X2015.2017","E38000153","South Staffordshire",74.5,119.4,"2017","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","E07000196","X2015.2017","E38000028","South Staffordshire",74.5,119.4,"2017","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","E07000196","X2016.2018","E38000153","South Staffordshire",75.4,113.6,"2018","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","E07000196","X2016.2018","E38000028","South Staffordshire",75.4,113.6,"2018","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","E07000196","X2017.2019","E38000153","South Staffordshire",71.7,116.3,"2019","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","E07000196","X2017.2019","E38000028","South Staffordshire",71.7,116.3,"2019","Urban with Significant Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","E07000199","X2009.2011","E38000153","Tamworth",86.9,154.8,"2011","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","E07000199","X2010.2012","E38000153","Tamworth",83.9,144.8,"2012","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","E07000199","X2011.2013","E38000153","Tamworth",86.8,141.2,"2013","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","E07000199","X2012.2014","E38000153","Tamworth",91.2,146,"2014","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","E07000199","X2013.2015","E38000153","Tamworth",93.1,158.3,"2015","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","E07000199","X2014.2016","E38000153","Tamworth",83.5,168.5,"2016","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","E07000199","X2015.2017","E38000153","Tamworth",81,159.9,"2017","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","E07000199","X2016.2018","E38000153","Tamworth",74.9,149.9,"2018","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","E07000199","X2017.2019","E38000153","Tamworth",78.9,140.7,"2019","Predominantly Urban",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","E07000200","X2009.2011","E38000086","Babergh",71.7,98.7,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","E07000200","X2009.2011","E38000204","Babergh",71.7,98.7,"2011","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","E07000200","X2010.2012","E38000204","Babergh",67.8,94.3,"2012","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","E07000200","X2010.2012","E38000086","Babergh",67.8,94.3,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","E07000200","X2011.2013","E38000086","Babergh",62.1,91.3,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","E07000200","X2011.2013","E38000204","Babergh",62.1,91.3,"2013","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","E07000200","X2012.2014","E38000204","Babergh",63.6,96,"2014","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","E07000200","X2012.2014","E38000086","Babergh",63.6,96,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386","E07000200","X2013.2015","E38000086","Babergh",64,96.6,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387","E07000200","X2013.2015","E38000204","Babergh",64,96.6,"2015","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","E07000200","X2014.2016","E38000204","Babergh",66,103.6,"2016","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","E07000200","X2014.2016","E38000086","Babergh",66,103.6,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","E07000200","X2015.2017","E38000086","Babergh",60.3,102.8,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","E07000200","X2015.2017","E38000204","Babergh",60.3,102.8,"2017","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","E07000200","X2016.2018","E38000086","Babergh",58.9,99.4,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","E07000200","X2016.2018","E38000204","Babergh",58.9,99.4,"2018","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","E07000200","X2017.2019","E38000204","Babergh",58.2,97,"2019","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","E07000200","X2017.2019","E38000086","Babergh",58.2,97,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","E07000202","X2009.2011","E38000086","Ipswich",101.9,152.3,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397","E07000202","X2010.2012","E38000086","Ipswich",92.8,145.8,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","E07000202","X2011.2013","E38000086","Ipswich",90.7,144.6,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","E07000202","X2012.2014","E38000086","Ipswich",85.7,153.7,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400","E07000202","X2013.2015","E38000086","Ipswich",90.2,154.8,"2015","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401","E07000202","X2014.2016","E38000086","Ipswich",84.7,147.5,"2016","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","E07000202","X2015.2017","E38000086","Ipswich",86.6,149,"2017","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403","E07000202","X2016.2018","E38000086","Ipswich",85.2,148.7,"2018","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404","E07000202","X2017.2019","E38000086","Ipswich",87,145.4,"2019","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405","E07000203","X2009.2011","E38000086","Mid Suffolk",70.1,111.5,"2011","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406","E07000203","X2009.2011","E38000204","Mid Suffolk",70.1,111.5,"2011","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407","E07000203","X2010.2012","E38000086","Mid Suffolk",64.2,107.7,"2012","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408","E07000203","X2010.2012","E38000204","Mid Suffolk",64.2,107.7,"2012","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409","E07000203","X2011.2013","E38000086","Mid Suffolk",64.4,104.1,"2013","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410","E07000203","X2011.2013","E38000204","Mid Suffolk",64.4,104.1,"2013","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411","E07000203","X2012.2014","E38000086","Mid Suffolk",63,98.8,"2014","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412","E07000203","X2012.2014","E38000204","Mid Suffolk",63,98.8,"2014","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413","E07000203","X2013.2015","E38000086","Mid Suffolk",69.5,99.6,"2015","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414","E07000203","X2013.2015","E38000204","Mid Suffolk",69.5,99.6,"2015","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415","E07000203","X2014.2016","E38000086","Mid Suffolk",61.4,92.2,"2016","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416","E07000203","X2014.2016","E38000204","Mid Suffolk",61.4,92.2,"2016","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417","E07000203","X2015.2017","E38000204","Mid Suffolk",60.3,93.4,"2017","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418","E07000203","X2015.2017","E38000086","Mid Suffolk",60.3,93.4,"2017","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419","E07000203","X2016.2018","E38000086","Mid Suffolk",57.3,96.4,"2018","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420","E07000203","X2016.2018","E38000204","Mid Suffolk",57.3,96.4,"2018","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421","E07000203","X2017.2019","E38000086","Mid Suffolk",61.7,98.2,"2019","Predominantly Rural",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422","E07000203","X2017.2019","E38000204","Mid Suffolk",61.7,98.2,"2019","Predominantly Rural",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423","E07000207","X2009.2011","E38000128","Elmbridge",76.7,111,"2011","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424","E07000207","X2009.2011","E38000177","Elmbridge",76.7,111,"2011","Predominantly Urban",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425","E07000207","X2010.2012","E38000177","Elmbridge",71.9,113.7,"2012","Predominantly Urban",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426","E07000207","X2010.2012","E38000128","Elmbridge",71.9,113.7,"2012","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427","E07000207","X2011.2013","E38000128","Elmbridge",66,109.9,"2013","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428","E07000207","X2011.2013","E38000177","Elmbridge",66,109.9,"2013","Predominantly Urban",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429","E07000207","X2012.2014","E38000128","Elmbridge",61.5,99.6,"2014","Predominantly Urban",1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430","E07000207","X2012.2014","E38000177","Elmbridge",61.5,99.6,"2014","Predominantly Urban",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
